country_name,continent,date,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,stringency_index,new_cases_ma7,new_cases_ma14,new_deaths_ma7,wow_growth_pct,cfr_pct,country_id
Argentina,South America,2020-10-30,45510324,1136236.0,0.0,36979.0,0.0,,,,81.94,0.0,10963.42857142857,0.0,-100.0,3.2545175474109254,1
Argentina,South America,2020-11-12,45510324,1288465.0,0.0,40516.0,0.0,,,,79.17,0.0,10963.42857142857,0.0,-100.0,3.14451692517841,1
Argentina,South America,2020-11-13,45510324,1288465.0,0.0,40516.0,0.0,,,,79.17,0.0,5380.714285714285,0.0,-100.0,3.14451692517841,1
Argentina,South America,2020-11-14,45510324,1288465.0,0.0,40516.0,0.0,,,,79.17,0.0,5380.714285714285,0.0,-100.0,3.14451692517841,1
Argentina,South America,2020-11-21,45510324,1355594.0,0.0,41968.0,0.0,,,,79.17,0.0,5380.714285714285,0.0,-100.0,3.0959121978999615,1
Argentina,South America,2020-12-03,45510324,1461515.0,0.0,44081.0,0.0,,,,79.17,0.0,5380.714285714285,0.0,-100.0,3.016116837665026,1
Argentina,South America,2020-12-07,45510324,1504277.0,0.0,44943.0,0.0,,,,79.17,0.0,5380.714285714285,0.0,-100.0,2.987681125218294,1
Argentina,South America,2020-12-08,45510324,1504277.0,0.0,44943.0,0.0,,,,79.17,0.0,0.0,0.0,,2.987681125218294,1
Argentina,South America,2020-12-12,45510324,1504277.0,0.0,44943.0,0.0,,,,79.17,0.0,0.0,0.0,,2.987681125218294,1
Argentina,South America,2020-12-15,45510324,1539591.0,0.0,45738.0,0.0,,,,79.17,0.0,0.0,0.0,,2.9707889952591304,1
Argentina,South America,2020-12-19,45510324,1539591.0,0.0,45738.0,0.0,,,,79.17,0.0,0.0,0.0,,2.9707889952591304,1
Argentina,South America,2021-01-01,45510324,1629908.0,0.0,47507.0,0.0,43524.0,7.0,0.1,79.17,0.0,0.0,0.0,,2.914704388223139,1
Argentina,South America,2021-01-04,45510324,1690372.0,0.0,48610.0,0.0,57731.0,15.0,0.13,79.17,0.0,0.0,0.0,,2.875698366986675,1
Argentina,South America,2021-01-08,45510324,1690372.0,0.0,48610.0,0.0,124686.0,28.0,0.27,79.17,0.0,0.0,0.0,,2.875698366986675,1
